PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
48323	72931172					9942591	2023	7	21	20	17	0	0	0.455635	3.125891	9.220912							-0.018046	-0.017427	-0.331588							0.0046	0.03126	0.092207	0.999999	-9e-05	-8.7e-05	-0.001658	92627.0	2.617432	-4.564236	157.170044	-21.217518462	-44.970873971	939.973245				0.0			
48423	72941172					9941470	2023	7	21	20	17	1	0	-0.010453	0.849165	10.426882							0.000595	0.025012	-0.065385							-8.9e-05	0.008491	0.104269	1.0	3e-06	0.000125	-0.000327	92632.0	1.139515	-4.286635	147.338516	-21.217497487	-44.970947409	940.387993				0.0			
48523	72951172					9942349	2023	7	21	20	17	2	0	0.381725	-0.658916	10.219436							0.006368	0.018563	0.027492							0.003828	-0.006592	0.102194	1.0	3.2e-05	9.3e-05	0.000137	92627.0	-0.542735	-4.196954	146.889633	-21.217468185	-44.971020599	940.77337				0.0			
48623	72961173					9941228	2023	7	21	20	17	3	0	0.731128	-0.634435	10.142039							0.003574	0.0039	0.031445							0.007314	-0.006345	0.10142	1.0	1.8e-05	2e-05	0.000157	92624.0	-1.283359	-4.13414	149.343216	-21.21743831	-44.971097688	940.041367				0.0			
48723	72971173					9941108	2023	7	21	20	17	4	0	-0.055479	0.24626	9.552552							0.031987	0.007401	-0.011918							-0.000551	0.002447	0.095526	1.0	0.00016	3.7e-05	-6e-05	92621.0	-0.469972	-4.080962	150.088394	-21.217411077	-44.971176789	940.552182				0.0			
48823	72981173					9941987	2023	7	21	20	17	5	0	-0.202717	-0.192615	9.063243							-0.01341	-0.006408	0.00484							-0.00203	-0.00192	0.090632	1.0	-6.7e-05	-3.2e-05	2.4e-05	92625.0	-0.114345	-4.281036	149.645432	-21.217382285	-44.971261525	940.921716				0.0			
48923	72991173					9940867	2023	7	21	20	17	6	0	-0.094261	-0.479872	9.959574							-0.016517	0.012978	0.014148							-0.000936	-0.004791	0.099596	1.0	-8.3e-05	6.5e-05	7.1e-05	92621.0	-1.20938	-4.435638	150.100357	-21.217350089	-44.971353893	941.14186				0.0			
49023	73001173					9941746	2023	7	21	20	17	7	0	0.952596	-0.425831	9.606579							0.014828	-0.020096	0.010381							0.009517	-0.004265	0.096066	1.0	7.4e-05	-0.0001	5.2e-05	92627.0	-0.859979	-4.185121	150.602798	-21.217316116	-44.971454138	940.353708				0.0			
49123	73011173					9940626	2023	7	21	20	17	8	0	1.427098	-0.854081	10.163157							0.007982	0.072311	-0.003594							0.014308	-0.008545	0.101626	1.0	4e-05	0.000362	-1.8e-05	92613.0	-0.930824	-4.046452	150.583847	-21.217282897	-44.971555022	940.738536				0.0			
49223	73021173					9941506	2023	7	21	20	17	9	0	1.352697	0.733758	9.848795							0.020855	0.013571	-0.020166							0.013534	0.007326	0.098488	1.0	0.000104	6.8e-05	-0.000101	92623.0	-0.968164	-3.935154	149.604904	-21.217250369	-44.971652383	941.179459				0.0			
49323	73031173					9940385	2023	7	21	20	17	10	0	1.768708	0.285077	8.97282							0.043312	0.019952	-0.06712							0.017697	0.002825	0.089727	1.0	0.000217	0.0001	-0.000336	92618.0	0.074633	-3.686406	147.964066	-21.217218573	-44.971742271	940.567981				0.0			
49423	73041173					9940265	2023	7	21	20	17	11	0	2.020042	2.820722	10.298932							-0.014808	0.079292	-0.301087							0.020284	0.028184	0.102979	0.999999	-7.4e-05	0.000396	-0.001505	92617.0	1.769154	-3.604843	137.87709	-21.217187264	-44.971817865	941.179761				0.0			
49523	73051173					9941144	2023	7	21	20	17	12	0	0.629649	2.773566	9.770343							0.028579	0.05106	-0.420426							0.00638	0.027708	0.097706	0.999998	0.000143	0.000255	-0.002102	92620.0	3.24941	-1.033052	115.739128	-21.217150763	-44.971868243	941.801472				0.0			
49623	73061173					9940024	2023	7	21	20	17	13	0	0.168015	3.676895	9.724193							0.009874	0.018664	-0.522341							0.001785	0.03676	0.097244	0.999997	4.9e-05	9.3e-05	-0.002612	92623.0	4.784224	1.915415	87.046394	-21.217109739	-44.971892309	942.473979				0.0			
49723	73071173					9940903	2023	7	21	20	17	14	0	-0.704851	2.674506	10.17357							0.026357	-0.001684	-0.495505							-0.006983	0.026749	0.101739	0.999997	0.000132	-8e-06	-0.002478	92620.0	4.770475	5.909913	59.289936	-21.217069625	-44.971892064	943.138336				0.0			
49823	73081173					9939783	2023	7	21	20	17	15	0	-1.539936	1.541626	9.764082							-0.015375	0.017892	-0.305322							-0.015367	0.015447	0.097641	0.999999	-7.7e-05	8.9e-05	-0.001527	92617.0	2.304413	8.558417	34.570026	-21.217032925	-44.97187043	942.975307				0.0			
49923	73091173					9939663	2023	7	21	20	17	16	0	0.255332	0.389915	9.924577							-0.008344	-0.037271	-0.086112							0.002537	0.003902	0.099246	1.0	-4.2e-05	-0.000186	-0.000431	92620.0	0.024054	9.180244	23.721336	-21.217005834	-44.971836921	944.087319				0.0			
50023	73101173					9940542	2023	7	21	20	17	17	0	-2.115736	0.118586	9.93996							-0.010186	0.028482	0.001698							-0.021143	0.001191	0.099403	1.0	-5.1e-05	0.000142	8e-06	92611.0	-1.57329	9.372764	20.943279	-21.216987744	-44.971806534	944.885235				0.0			
50123	73111173					9939422	2023	7	21	20	17	18	0	-2.634292	-0.477139	10.01473							-0.010236	0.028219	0.009225							-0.026329	-0.004767	0.100151	1.0	-5.1e-05	0.000141	4.6e-05	92621.0	-1.877994	10.138184	21.521963	-21.216972989	-44.971779944	945.457692				0.0			
50223	73121173					9940301	2023	7	21	20	17	19	0	-2.553007	-0.342562	9.143539							0.00913	0.00167	0.031988							-0.025529	-0.003434	0.091435	1.0	4.6e-05	8e-06	0.00016	92619.0	-2.018298	10.642816	22.674463	-21.21695647	-44.971750978	945.948013				0.0			
50323	73131173					9939181	2023	7	21	20	17	20	0	-2.622109	-0.800025	9.357503							-0.023813	0.026078	0.023342							-0.026208	-0.007992	0.093579	1.0	-0.000119	0.00013	0.000117	92620.0	-2.034029	11.257309	24.136051	-21.216936085	-44.971717145	946.4343				0.0			
50423	73141173					9939061	2023	7	21	20	17	21	0	-2.412718	-0.462189	9.352697							0.024398	0.018561	0.033315							-0.024118	-0.004637	0.093529	1.0	0.000122	9.3e-05	0.000167	92620.0	-1.366805	11.987051	25.652102	-21.216910945	-44.971677893	946.933728				0.0			
50523	73151173					9939940	2023	7	21	20	17	22	0	-2.26703	0.036918	9.046714							0.01593	-0.006377	0.011707							-0.022673	0.000361	0.090466	1.0	8e-05	-3.2e-05	5.9e-05	92615.0	-0.354436	12.210522	26.852507	-21.216880633	-44.971633314	946.87923				0.0			
50623	73161173					9938820	2023	7	21	20	17	23	0	-1.708137	0.122243	9.871901							0.004816	-0.049721	-0.017651							-0.017106	0.001222	0.098715	1.0	2.4e-05	-0.000249	-8.8e-05	92611.0	0.262736	11.544993	26.741932	-21.21684939	-44.971588952	947.887834				0.0			
50723	73171173					9939699	2023	7	21	20	17	24	0	-1.378463	-0.024374	8.434587							0.036509	-0.048978	-0.010615							-0.013805	-0.000258	0.084342	1.0	0.000183	-0.000245	-5.3e-05	92613.0	0.209533	9.796638	26.073555	-21.21681997	-44.971546295	948.614508				0.0			
50823	73181173					9938579	2023	7	21	20	17	25	0	-0.997682	0.011374	9.831882							-0.007249	-0.023716	-0.0101							-0.009988	0.000118	0.098318	1.0	-3.6e-05	-0.000119	-5.1e-05	92605.0	-1.054921	8.796506	25.759411	-21.216792733	-44.971505761	949.019318				0.0			
50923	73191174					9939458	2023	7	21	20	17	26	0	-0.327694	-0.320149	10.152883							-0.021863	0.014737	-0.004526							-0.00327	-0.00319	0.101529	1.0	-0.000109	7.4e-05	-2.3e-05	92611.0	-1.857627	6.435987	25.530886	-21.216767706	-44.971467954	949.191133				0.0			
51023	73201174					9938338	2023	7	21	20	17	27	0	-1.287078	-0.651578	9.848989							0.006309	-0.00103	0.019356							-0.012871	-0.00652	0.09849	1.0	3.2e-05	-5e-06	9.7e-05	92606.0	-2.394088	5.321676	26.407644	-21.216745084	-44.971433597	948.072169				0.0			
51123	73211174					9938217	2023	7	21	20	17	28	0	-2.607087	-0.503787	9.678678							-0.00972	0.007172	0.035232							-0.026067	-0.005038	0.096788	1.0	-4.9e-05	3.6e-05	0.000176	92612.0	-1.531055	4.743636	28.339506	-21.216721694	-44.971400313	948.431287				0.0			
51223	73221174					9939097	2023	7	21	20	17	29	0	-2.057452	-0.555697	8.872201							0.019757	-0.040054	0.011718							-0.020592	-0.005567	0.088717	1.0	9.9e-05	-0.0002	5.9e-05	92619.0	-2.657112	2.51966	30.389521	-21.216690894	-44.971359054	948.703501				0.0			
51323	73231174					9937977	2023	7	21	20	17	30	0	-1.485934	-0.491805	9.435991							-0.039654	-0.018508	-0.011657							-0.014868	-0.004898	0.09436	1.0	-0.000198	-9.3e-05	-5.8e-05	92616.0	-1.362495	1.804108	29.842583	-21.216650621	-44.971307827	948.797586				0.0			
51423	73241174					9938856	2023	7	21	20	17	31	0	-0.9214	0.680065	10.149037							-0.044111	0.026113	-0.026927							-0.0092	0.006824	0.10149	1.0	-0.000221	0.000131	-0.000135	92609.0	-2.767773	6.469318	27.956757	-21.216607894	-44.971250419	949.065418				0.0			
51523	73251174					9937736	2023	7	21	20	17	32	0	-1.641806	-0.248878	10.025075							0.01325	0.056693	-0.018372							-0.01639	-0.002494	0.100255	1.0	6.6e-05	0.000283	-9.2e-05	92615.0	-2.708681	7.475349	26.476267	-21.216566308	-44.971191273	948.593842				0.0			
51623	73261174					9937616	2023	7	21	20	17	33	0	-1.9987	-0.140809	10.078088							0.024478	0.037001	-0.009699							-0.019968	-0.001419	0.100784	1.0	0.000122	0.000185	-4.8e-05	92607.0	-2.39567	8.9205	25.423208	-21.216524544	-44.971128715	949.490438				0.0			
51723	73271174					9938496	2023	7	21	20	17	34	0	-1.66319	-0.48697	9.125715							-0.00145	0.009201	0.022105							-0.016627	-0.004871	0.091258	1.0	-7e-06	4.6e-05	0.000111	92607.0	-1.807919	10.217568	25.411163	-21.216482482	-44.971063913	950.356371				0.0			
51823	73281174					9937375	2023	7	21	20	17	35	0	-2.084493	-0.336946	9.681389							0.003864	0.015088	0.025617							-0.020837	-0.003374	0.096815	1.0	1.9e-05	7.5e-05	0.000128	92603.0	-1.544173	10.519964	26.809092	-21.216439738	-44.970999158	951.139294				0.0			
51923	73291174					9938255	2023	7	21	20	17	36	0	-0.55408	0.282301	10.418652							0.012374	-0.079678	-0.023449							-0.005582	0.002817	0.104184	1.0	6.2e-05	-0.000398	-0.000117	92607.0	-1.17725	10.431731	27.90843	-21.216394448	-44.970934538	950.901927				0.0			
52023	73301174					9937135	2023	7	21	20	17	37	0	-2.187746	-0.319404	10.05275							-0.015218	-0.018637	-0.020723							-0.021887	-0.003184	0.100526	1.0	-7.6e-05	-9.3e-05	-0.000104	92613.0	-0.769969	10.486771	26.012497	-21.216350359	-44.970871285	951.82036				0.0			
52123	73311174					9938014	2023	7	21	20	17	38	0	-1.570592	-0.212037	9.558915							-0.013962	-0.015456	-0.000776							-0.015713	-0.002114	0.095588	1.0	-7e-05	-7.7e-05	-4e-06	92606.0	-1.276461	10.440443	24.971121	-21.216308198	-44.970806801	952.526698				0.0			
52223	73321174					9936894	2023	7	21	20	17	39	0	-1.537346	-0.516042	9.511612							-0.069799	-0.037325	0.035961							-0.01539	-0.00513	0.095115	1.0	-0.000349	-0.000187	0.00018	92606.0	-0.997738	10.326786	25.02771	-21.216267586	-44.970742952	953.034185				0.0			
52323	73331174					9936774	2023	7	21	20	17	40	0	-1.740184	-1.387954	10.524235							0.012268	0.039061	0.11073							-0.017374	-0.013896	0.105245	1.0	6.1e-05	0.000195	0.000554	92604.0	-1.857776	10.571427	28.028379	-21.216226152	-44.970679649	952.542729				0.0			
52423	73341174					9937654	2023	7	21	20	17	41	0	-1.134092	-2.075639	8.866424							-0.023247	0.006348	0.281909							-0.011309	-0.020762	0.088667	0.999999	-0.000116	3.2e-05	0.00141	92607.0	-0.175739	10.043073	39.613132	-21.216180771	-44.970622863	953.180673				0.0			
52523	73351174					9936533	2023	7	21	20	17	42	0	-0.964388	-2.609551	9.416889							-0.011641	0.091057	0.322021							-0.009559	-0.026105	0.094175	0.999999	-5.8e-05	0.000455	0.00161	92605.0	3.001044	9.234955	56.946686	-21.216125256	-44.970580299	953.660508				0.0			
52623	73361174					9937413	2023	7	21	20	17	43	0	-1.541861	-1.922274	9.94608							0.009565	-0.073877	0.281528							-0.015428	-0.019249	0.099454	0.999999	4.8e-05	-0.000369	0.001408	92603.0	3.969956	9.386539	75.986938	-21.216061123	-44.970558434	953.981999				0.0			
52723	73371174					9936293	2023	7	21	20	17	44	0	-1.717727	0.28618	11.01744							-0.009593	0.042076	0.065775							-0.017155	0.002861	0.110178	1.0	-4.8e-05	0.00021	0.000329	92600.0	4.389627	9.450897	85.601532	-21.215991056	-44.970557952	953.270819				0.0			
52823	73381174					9937173	2023	7	21	20	17	45	0	-2.17744	0.27582	9.275869							-0.019657	-0.028175	-0.014264							-0.021787	0.002769	0.092755	1.0	-9.8e-05	-0.000141	-7.1e-05	92605.0	3.213454	9.02835	86.32045	-21.215921994	-44.970564935	953.700096				0.0			
52923	73391174					9936053	2023	7	21	20	17	46	0	-1.663325	1.088561	10.605645							-0.014902	-0.011037	-0.11183							-0.016633	0.010903	0.106055	1.0	-7.5e-05	-5.5e-05	-0.000559	92598.0	2.104528	9.19877	80.682014	-21.215851309	-44.970570761	954.042238				0.0			
53023	73401174					9935932	2023	7	21	20	17	47	0	-1.683546	0.877952	9.553047							-0.011742	0.017096	-0.089862							-0.016823	0.008793	0.095531	1.0	-5.9e-05	8.5e-05	-0.000449	92602.0	0.641051	9.311744	74.806374	-21.215779369	-44.970568643	954.365284				0.0			
53123	73411175					9936812	2023	7	21	20	17	48	0	-1.850581	0.857579	9.751897							0.002995	-0.009232	-0.086652							-0.018507	0.008582	0.097518	1.0	1.5e-05	-4.6e-05	-0.000433	92606.0	-0.538303	9.615302	69.303604	-21.21570517	-44.970558826	953.895277				0.0			
53223	73421175					9935692	2023	7	21	20	17	49	0	-1.347254	0.174291	9.643179							-0.025849	0.014184	-0.040201							-0.013465	0.001758	0.096433	1.0	-0.000129	7.1e-05	-0.000201	92604.0	-1.16178	9.721704	64.731369	-21.215633034	-44.970541107	954.407818				0.0			
53323	73431175					9936572	2023	7	21	20	17	50	0	-1.839082	-0.571203	10.305555							0.003349	-0.014509	-0.015218							-0.018399	-0.005712	0.103054	1.0	1.7e-05	-7.3e-05	-7.6e-05	92601.0	-1.338109	9.477019	63.741489	-21.215561144	-44.970518925	954.824439				0.0			
53423	73441175					9935452	2023	7	21	20	17	51	0	-1.526206	-0.299939	9.627034							-0.007637	0.019528	-0.019015							-0.015253	-0.002994	0.096272	1.0	-3.8e-05	9.8e-05	-9.5e-05	92600.0	-1.336611	9.451808	62.661057	-21.215488523	-44.970494991	955.142119				0.0			
53523	73451175					9936332	2023	7	21	20	17	52	0	-1.861903	0.051186	8.689599							-0.012362	0.046364	-0.005944							-0.018599	0.000518	0.0869	1.0	-6.2e-05	0.000232	-3e-05	92592.0	-1.49282	9.712807	61.567997	-21.215413749	-44.970468973	954.791478				0.0			
53623	73461175					9935212	2023	7	21	20	17	53	0	-1.359989	-0.7568	10.640046							0.047768	0.014236	0.010697							-0.013592	-0.007594	0.1064	1.0	0.000239	7.1e-05	5.3e-05	92592.0	-0.004752	9.31192	61.649368	-21.21533979	-44.970442108	955.254476				0.0			
53723	73471175					9935091	2023	7	21	20	17	54	0	-1.627116	-0.280235	10.969434							0.036684	-0.003866	0.000757							-0.016273	-0.002823	0.109694	1.0	0.000183	-1.9e-05	4e-06	92590.0	1.355344	10.559843	61.724514	-21.215264949	-44.970415493	955.648353				0.0			
53823	73481175					9935971	2023	7	21	20	17	55	0	-1.594927	0.443328	9.727673							0.031039	-0.019444	0.006789							-0.015959	0.004418	0.097276	1.0	0.000155	-9.7e-05	3.4e-05	92595.0	2.563658	10.664001	61.996052	-21.215189972	-44.970388759	956.063636				0.0			
53923	73491175					9934851	2023	7	21	20	17	56	0	-1.740128	0.761884	10.037964							0.008511	-0.012415	0.005774							-0.017408	0.007614	0.100379	1.0	4.3e-05	-6.2e-05	2.9e-05	92590.0	3.520066	10.480777	62.164368	-21.215113201	-44.970362478	955.891918				0.0			
54023	73501175					9935731	2023	7	21	20	17	57	0	-1.751932	0.125995	9.617376							-0.047548	-0.057377	0.029775							-0.017547	0.00128	0.096168	1.0	-0.000238	-0.000287	0.000149	92598.0	1.698354	8.913077	62.092896	-21.215037673	-44.970335596	956.260764				0.0			
54123	73511175					9934611	2023	7	21	20	17	58	0	-1.506529	0.90745	9.617782							0.014677	0.009588	-0.005798							-0.01506	0.009068	0.096179	1.0	7.3e-05	4.8e-05	-2.9e-05	92597.0	2.266489	8.249438	61.643112	-21.214960074	-44.970308079	956.395391				0.0			
54223	73521175					9935491	2023	7	21	20	17	59	0	-2.021018	0.494659	9.186566							-0.059539	0.025077	-0.000398							-0.020199	0.004974	0.091867	1.0	-0.000298	0.000125	-2e-06	92594.0	3.972184	9.166332	60.75433	-21.214880571	-44.97027945	956.544756				0.0			
54323	73531175					9934371	2023	7	21	20	18	0	0	-1.546738	-0.065315	9.776514							-0.028249	-0.027894	0.008527							-0.015481	-0.00064	0.097763	1.0	-0.000141	-0.000139	4.3e-05	92595.0	3.070003	9.337214	60.88348	-21.214798521	-44.970248186	956.358444				0.0			
54423	73541175					9934251	2023	7	21	20	18	1	0	-1.865429	0.203588	9.281069							0.012043	-0.034078	-0.010404							-0.01867	0.002031	0.092808	1.0	6e-05	-0.00017	-5.2e-05	92593.0	1.504823	9.424951	60.52232	-21.214717067	-44.970216593	956.723707				0.0			
54523	73551175					9935131	2023	7	21	20	18	2	0	-1.511862	0.470152	9.826496							-0.009698	-0.01439	-0.012692							-0.015125	0.004707	0.098264	1.0	-4.8e-05	-7.2e-05	-6.3e-05	92600.0	0.823333	9.32687	59.61974	-21.214635003	-44.970183668	957.027986				0.0			
54623	73561175					9934011	2023	7	21	20	18	3	0	0.223463	0.583835	9.509756							-0.011197	-0.017951	-0.001764							0.002226	0.005844	0.095097	1.0	-5.6e-05	-9e-05	-9e-06	92584.0	-0.243048	8.592402	59.506474	-21.214553608	-44.970150215	956.922533				0.0			
54723	73571175					9934890	2023	7	21	20	18	4	0	-0.273105	0.104518	9.779315							-0.024615	0.037422	-0.009135							-0.002713	0.001057	0.097794	1.0	-0.000123	0.000187	-4.6e-05	92586.0	-0.736536	8.228657	58.834705	-21.214481008	-44.970119558	957.138899				0.0			
54823	73581175					9933770	2023	7	21	20	18	5	0	-1.018236	-1.005815	10.700803							0.027956	-0.019821	0.040301							-0.010191	-0.010075	0.107006	1.0	0.00014	-9.9e-05	0.000202	92590.0	-0.598417	8.820158	59.197613	-21.214416268	-44.97009158	957.156523				0.0			
54923	73591175					9934650	2023	7	21	20	18	6	0	-2.004821	0.154207	9.452902							0.041978	0.053937	0.021236							-0.020023	0.00152	0.094535	1.0	0.00021	0.00027	0.000106	92583.0	1.673508	8.536622	61.520367	-21.214354112	-44.97006708	957.160113				0.0			
55023	73601175					9933531	2023	7	21	20	18	7	0	-1.967283	0.426231	11.298226							0.136202	-0.003606	-0.002372							-0.019675	0.004186	0.112985	1.0	0.000681	-1.8e-05	-1.2e-05	92589.0	4.117734	8.45785	63.020222	-21.214291629	-44.970045727	956.790437				0.0			
55123	73611175					9933411	2023	7	21	20	18	8	0	-1.399243	0.386849	9.700399							-0.074899	-0.038383	0.030878							-0.014012	0.003903	0.097	1.0	-0.000374	-0.000192	0.000154	92581.0	5.097987	7.733625	63.123672	-21.214228415	-44.970025135	956.725099				0.0			
55223	73621175					9934291	2023	7	21	20	18	9	0	-1.664952	0.280481	9.817012							-0.007554	-0.002256	-0.013498							-0.01665	0.00281	0.09817	1.0	-3.8e-05	-1.1e-05	-6.7e-05	92588.0	4.317864	7.22373	63.528294	-21.214162937	-44.970003044	956.661437				0.0			
55323	73631175					9933171	2023	7	21	20	18	10	0	-2.067584	1.062861	9.652472							-0.069836	0.008151	-0.031958							-0.02067	0.010666	0.096522	1.0	-0.000349	4.1e-05	-0.00016	92584.0	2.819137	7.391259	61.640079	-21.214094676	-44.969979542	956.657004				0.0			
55423	73641176					9934052	2023	7	21	20	18	11	0	-2.416485	0.600518	10.970441							-0.001388	0.005124	0.003499							-0.024162	0.006006	0.109705	1.0	-7e-06	2.6e-05	1.7e-05	92590.0	1.704111	7.555362	60.814182	-21.214022175	-44.969952189	956.443968				0.0			
55523	73651176					9932932	2023	7	21	20	18	12	0	-0.748793	-0.168989	10.366646							-0.001018	-0.004793	-0.005804							-0.00749	-0.001689	0.103666	1.0	-5e-06	-2.4e-05	-2.9e-05	92583.0	1.332163	6.680171	60.870182	-21.213947639	-44.96992316	956.525211				0.0			
55623	73661176					9933812	2023	7	21	20	18	13	0	-0.556552	0.054072	10.313128							0.002991	0.008935	0.012113							-0.005561	0.000539	0.103132	1.0	1.5e-05	4.5e-05	6.1e-05	92582.0	1.170878	6.016972	61.372681	-21.213871703	-44.969893804	956.550541				0.0			
55723	73671176					9932692	2023	7	21	20	18	14	0	0.154042	0.335036	9.652785							-0.008357	-0.002084	0.017416							0.001539	0.003355	0.096528	1.0	-4.2e-05	-1e-05	8.7e-05	92582.0	1.801015	5.537091	62.301174	-21.213798721	-44.969866811	956.526542				0.0			
55823	73681176					9932573	2023	7	21	20	18	15	0	0.013681	0.911267	9.577157							0.019848	-0.004267	-0.065333							0.000138	0.009103	0.095772	1.0	9.9e-05	-2.1e-05	-0.000327	92584.0	2.625013	5.299488	60.906559	-21.213731021	-44.969843314	956.265612				0.0			
55923	73691176					9933453	2023	7	21	20	18	16	0	0.301678	1.846841	10.064256							-0.003833	0.008888	-0.242327							0.003044	0.018467	0.100642	0.999999	-1.9e-05	4.4e-05	-0.001212	92574.0	2.30057	5.052581	51.350327	-21.213675508	-44.969819756	955.962209				0.0			
56023	73701176					9932333	2023	7	21	20	18	17	0	-1.668479	1.93776	10.260676							0.006029	-0.007315	-0.394504							-0.01665	0.019407	0.102607	0.999998	3e-05	-3.7e-05	-0.001973	92582.0	1.469973	6.084645	31.182945	-21.213634408	-44.969789491	955.618489				0.0			
